accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,target_openout,threshold
105,92,0.8761904761904762,0.12380952380952381,13,0.08984375,1.0,0.1025390625,0.0,1.0,one_vs_rest,0.91,1,0.08984375,extreme,openout<=0.05,0.8985188252185149
127,92,0.7244094488188977,0.2755905511811024,35,0.08984375,1.0,0.1240234375,0.0,1.0,one_vs_rest,0.91,1,0.08984375,extreme,openout<=0.10,0.9696511992155178
395,379,0.959493670886076,0.04050632911392405,16,0.596875,0.9957529703776041,0.6171875,0.010416666666666666,0.9947916666666666,opensemcom,0.25,2,0.5921875,mild,openout<=0.05,0.3466796472668655
399,379,0.949874686716792,0.05012531328320802,20,0.596875,0.9957529703776041,0.6234375,0.010416666666666666,0.9947916666666666,opensemcom,0.25,2,0.5921875,mild,openout<=0.10,0.926614699959755
362,354,0.9779005524861878,0.022099447513812154,8,0.59375,0.9731547037760416,0.565625,0.044270833333333336,0.9895833333333334,msp,0.25,2,0.553125,mild,openout<=0.05,0.003103009949994273
379,367,0.9683377308707124,0.0316622691292876,12,0.59375,0.9731547037760416,0.5921875,0.044270833333333336,0.9895833333333334,msp,0.25,2,0.5734375,mild,openout<=0.10,0.007092644731026729
362,354,0.9779005524861878,0.022099447513812154,8,0.59375,0.9756571451822916,0.565625,0.041666666666666664,0.9895833333333334,energy,0.25,2,0.553125,mild,openout<=0.05,0.01308299332344644
380,368,0.968421052631579,0.031578947368421054,12,0.59375,0.9756571451822916,0.59375,0.041666666666666664,0.9895833333333334,energy,0.25,2,0.575,mild,openout<=0.10,0.026611809119433217
231,229,0.9913419913419913,0.008658008658008658,2,0.59375,0.961395263671875,0.3609375,0.3151041666666667,0.9895833333333334,mahalanobis,0.25,2,0.3578125,mild,openout<=0.05,0.30710369108899177
274,262,0.9562043795620438,0.043795620437956206,12,0.59375,0.961395263671875,0.428125,0.3151041666666667,0.9895833333333334,mahalanobis,0.25,2,0.409375,mild,openout<=0.10,0.37412810953113884
234,229,0.9786324786324786,0.021367521367521368,5,0.59375,0.9891255696614584,0.365625,0.059895833333333336,0.9895833333333334,openmax,0.25,2,0.3578125,mild,openout<=0.05,0.1250057979139829
294,288,0.9795918367346939,0.02040816326530612,6,0.59375,0.9891255696614584,0.459375,0.059895833333333336,0.9895833333333334,openmax,0.25,2,0.45,mild,openout<=0.10,0.1680015887175193
