accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
166,151,0.9096385542168675,0.09036144578313253,15,0.69140625,0.9497884114583334,0.6484375,0.3229166666666667,0.921875,opensemcom,0.25,0,0.58984375,mild,0.3804830238223076
179,161,0.8994413407821229,0.1005586592178771,18,0.69140625,0.9497884114583334,0.69921875,0.3229166666666667,0.921875,opensemcom,0.25,0,0.62890625,mild,0.3859369456768036
192,169,0.8802083333333334,0.11979166666666667,23,0.69140625,0.9497884114583334,0.75,0.3229166666666667,0.921875,opensemcom,0.25,0,0.66015625,mild,0.4015864357352257
205,171,0.8341463414634146,0.16585365853658537,34,0.69140625,0.9497884114583334,0.80078125,0.3229166666666667,0.921875,opensemcom,0.25,0,0.66796875,mild,0.4126107692718506
217,176,0.8110599078341014,0.1889400921658986,41,0.69140625,0.9497884114583334,0.84765625,0.3229166666666667,0.921875,opensemcom,0.25,0,0.6875,mild,0.4246588051319123
230,176,0.7652173913043478,0.23478260869565218,54,0.69140625,0.9497884114583334,0.8984375,0.3229166666666667,0.921875,opensemcom,0.25,0,0.6875,mild,0.44206441938877106
243,176,0.7242798353909465,0.2757201646090535,67,0.69140625,0.9497884114583334,0.94921875,0.3229166666666667,0.921875,opensemcom,0.25,0,0.6875,mild,0.45654814690351486
256,177,0.69140625,0.30859375,79,0.69140625,0.9497884114583334,1.0,0.3229166666666667,0.921875,opensemcom,0.25,0,0.69140625,mild,0.48612549901008606
1,1,1.0,0.0,0,0.71875,0.9696451822916666,0.00390625,0.140625,0.9583333333333334,msp,0.25,0,0.00390625,mild,7.666791069560475e-06
13,13,1.0,0.0,0,0.71875,0.9696451822916666,0.05078125,0.140625,0.9583333333333334,msp,0.25,0,0.05078125,mild,0.00016800769490687983
26,26,1.0,0.0,0,0.71875,0.9696451822916666,0.1015625,0.140625,0.9583333333333334,msp,0.25,0,0.1015625,mild,0.00028985546556831165
39,39,1.0,0.0,0,0.71875,0.9696451822916666,0.15234375,0.140625,0.9583333333333334,msp,0.25,0,0.15234375,mild,0.0005053279022316782
52,52,1.0,0.0,0,0.71875,0.9696451822916666,0.203125,0.140625,0.9583333333333334,msp,0.25,0,0.203125,mild,0.0009288173763489782
64,64,1.0,0.0,0,0.71875,0.9696451822916666,0.25,0.140625,0.9583333333333334,msp,0.25,0,0.25,mild,0.0011846233522481986
77,77,1.0,0.0,0,0.71875,0.9696451822916666,0.30078125,0.140625,0.9583333333333334,msp,0.25,0,0.30078125,mild,0.001726993981103986
90,90,1.0,0.0,0,0.71875,0.9696451822916666,0.3515625,0.140625,0.9583333333333334,msp,0.25,0,0.3515625,mild,0.002344929567148631
103,103,1.0,0.0,0,0.71875,0.9696451822916666,0.40234375,0.140625,0.9583333333333334,msp,0.25,0,0.40234375,mild,0.0029259607263465437
115,114,0.991304347826087,0.008695652173913044,1,0.71875,0.9696451822916666,0.44921875,0.140625,0.9583333333333334,msp,0.25,0,0.4453125,mild,0.00481215854771197
128,126,0.984375,0.015625,2,0.71875,0.9696451822916666,0.5,0.140625,0.9583333333333334,msp,0.25,0,0.4921875,mild,0.007324270022705803
141,139,0.9858156028368794,0.014184397163120567,2,0.71875,0.9696451822916666,0.55078125,0.140625,0.9583333333333334,msp,0.25,0,0.54296875,mild,0.013721729434417657
